,Sensor kas 4 L (073) - Absolute Humidity (g/m3) - averages,Sensor kas 4 L (073) - Dewpoint (°C) - averages,Sensor kas 4 L (073) - Humidity (%) - averages,Sensor kas 4 L (073) - Humidity Deficit (g/m3) - averages,Sensor kas 4 L (073) - Temperature (°C) - averages,luwe zijde raamstand - %  (afd 4) - Percentage (%) - averages,wind zijde raamstand - %  (afd 4) - Percentage (%) - averages,verwarmingstemp: ber - °C  (afd 4) - Temperature (°C) - averages,ventilatietemp: ber  - °C  (afd 4) - Temperature (°C) - averages,vochtdeficit - g/m³  (afd 4) - Humidity deficit (g/m3) - averages,PAR Sensor (13D) - PAR (μmol m−2 s−1) - averages
2019-12-30 12:00:00,15.3,18.3,69.8,6.6,24.1,0,0,20,23,4.39,157.02
2019-12-30 13:00:00,15.3,18.3,71,6.3,23.8,0,0,20,23,4.1,133.38
2019-12-30 14:00:00,14.7,17.6,70.5,6.2,23.3,0.1,0,20,23,3.7,91.03
2019-12-30 15:00:00,13.7,16.4,72.8,5.1,21.5,0.8,0,20,21,3.59,47.34
2019-12-30 16:00:00,13.5,16.1,72.7,5,21.2,2.6,0,20,21,3.88,7.29
2019-12-30 17:00:00,13.3,15.9,71.2,5.4,21.3,2.3,0,20,21,4.15,0
2019-12-30 18:00:00,12.4,14.7,68.7,5.6,20.7,0,0,20,21,3.69,0
2019-12-30 19:00:00,12.2,14.6,68.4,5.7,20.6,0,0,20,21,3.71,0
2019-12-30 20:00:00,12.2,14.6,68.2,5.7,20.6,0,0,20,21,3.83,0
2019-12-30 21:00:00,12.3,14.6,68.1,5.7,20.7,0,0,20,21,4.13,0
2019-12-30 22:00:00,12.3,14.7,68.1,5.8,20.8,0,0,20,21,4.18,0
2019-12-30 23:00:00,12.3,14.7,68.4,5.7,20.7,0,0,20,21,4.02,0
2019-12-31 00:00:00,12.3,14.6,68.5,5.6,20.6,0,0,20,21,3.8,0
2019-12-31 01:00:00,12.3,14.7,68.7,5.6,20.7,0,0,20,21,3.88,0
2019-12-31 02:00:00,12.4,14.8,70.6,5.2,20.3,0.8,0,20,21,3.36,0
2019-12-31 03:00:00,12.8,15.2,71.8,5,20.5,0.1,0,20,21,3.78,0
2019-12-31 04:00:00,12.7,15.1,72.1,4.9,20.3,0.7,0,20,21,3.41,0
2019-12-31 05:00:00,12.8,15.3,72,5,20.5,1,0,20,21,3.54,0
2019-12-31 06:00:00,12.5,14.9,69.7,5.4,20.7,1.2,0,20,21,3.59,0.3
2019-12-31 07:00:00,12.3,14.6,69.3,5.4,20.4,1,0,20,21,3.8,0.43
2019-12-31 08:00:00,12.3,14.6,69.9,5.3,20.3,0.1,0,20,21.3,3.67,0.68
2019-12-31 09:00:00,12.5,14.8,70.8,5.1,20.3,0,0,20,23,3.92,29.43
2019-12-31 10:00:00,13.6,16.3,69.5,6,22.1,0,0,20,23,4.2,82.67
2019-12-31 11:00:00,14.8,17.7,71.2,6,23.2,0,0,20,23,4.13,127.06
2019-12-31 12:00:00,15.7,18.7,72.9,5.8,23.9,0.8,0,20,23,3.79,144.82
2019-12-31 13:00:00,16.7,19.7,72.5,6.4,25,1.7,0,20,23,4.28,142.51
2019-12-31 14:00:00,16.2,19.2,70,6.9,25.1,3.2,0,20,23,4.4,97.08
2019-12-31 15:00:00,14.1,16.9,70.1,6,22.6,5.2,0,20,21,3.63,49.91
2019-12-31 16:00:00,13.3,15.9,73,4.9,20.9,1.9,0,20,21,3.12,7.76
2019-12-31 17:00:00,13,15.5,69.8,5.6,21.2,3.1,0,20,21,3.52,0
2019-12-31 18:00:00,12.7,15.2,67.7,6.1,21.5,2.3,0,20,21,3.83,0
2019-12-31 19:00:00,12.4,14.8,69.3,5.5,20.6,0,0,20,21,3.43,0
2019-12-31 20:00:00,12.2,14.5,68.5,5.6,20.5,0,0,20,21,3.58,0
2019-12-31 21:00:00,12.2,14.5,69.1,5.4,20.3,0,0,20,21,3.67,0
2019-12-31 22:00:00,12.1,14.4,69.2,5.4,20.2,0,0,20,21,3.6,0
2019-12-31 23:00:00,12.2,14.5,69.1,5.4,20.3,0,0,20,21,3.67,0
2020-01-01 00:00:00,12.1,14.4,69.4,5.3,20.2,0,0,20,21,3.59,0
2020-01-01 01:00:00,12.2,14.5,68.9,5.5,20.4,0,0,20,21,3.63,0
2020-01-01 02:00:00,12.1,14.4,68.2,5.7,20.5,0,0,20,21,3.97,0
2020-01-01 03:00:00,12,14.3,68,5.7,20.4,0,0,20,21,3.76,0
2020-01-01 04:00:00,12.1,14.3,67.3,5.9,20.6,0,0,20,21,3.81,0
2020-01-01 05:00:00,12.1,14.5,66.8,6,20.9,1,0,20,21,3.88,0
2020-01-01 06:00:00,12.2,14.6,66.7,6.1,21,1,0,20,21,3.93,0
2020-01-01 07:00:00,12.2,14.6,66.8,6.1,21,1,0,20,21,3.92,0
2020-01-01 08:00:00,12.3,14.7,66.9,6.1,21.1,0.2,0,20,21.2,4.01,0.12
2020-01-01 09:00:00,11.8,14,68,5.6,20.1,0,0,20,23,4.05,10.23
2020-01-01 10:00:00,12,14.3,68.2,5.6,20.4,0,0,20,23,4.26,26.16
2020-01-01 11:00:00,12.2,14.5,68.8,5.5,20.4,0,0,20,23,3.99,41.91
2020-01-01 12:00:00,12.3,14.7,69,5.5,20.6,0,0,20,23,4.03,43.13
2020-01-01 13:00:00,12.6,15.1,68.7,5.7,21,0,0,20,23,4.17,52.06
2020-01-01 14:00:00,12.7,15.2,69.3,5.6,21,0,0,20,23,4.03,40.29
2020-01-01 15:00:00,12.6,15,69.5,5.5,20.8,0,0,20,21,4.09,18.31
2020-01-01 16:00:00,12.4,14.8,68.9,5.6,20.7,2.2,0,20,21,4.36,2.26
2020-01-01 17:00:00,12.9,15.4,67.2,6.3,21.8,8.7,0,20,21,5.31,0
2020-01-01 18:00:00,12.6,15,65.2,6.7,21.9,4.9,0,20,21,5.35,0
2020-01-01 19:00:00,13,15.5,66.6,6.5,22,8.3,0,20,21,5.57,0
2020-01-01 20:00:00,12.8,15.3,66.3,6.5,21.8,4.7,0,20,21,5.64,0
2020-01-01 21:00:00,12.6,15.1,65.4,6.7,21.9,6.4,0,20,21,5.43,0
2020-01-01 22:00:00,11.9,14.1,62.5,7.1,21.6,0.3,0,20,21,5.21,0
2020-01-01 23:00:00,11.9,14.2,61.8,7.4,21.9,4.3,0,20,21,5.24,0
2020-01-02 00:00:00,12.4,14.9,64.6,6.8,21.8,4.4,0,20,21,5.5,0
2020-01-02 01:00:00,12.6,15.1,65.3,6.7,21.9,5,0,20,21,5.72,0
2020-01-02 02:00:00,11.8,14,61.7,7.3,21.7,1.3,0,20,21,5.54,0
2020-01-02 03:00:00,11.4,13.5,61.1,7.2,21.3,0.5,0,20,21,5.18,0
2020-01-02 04:00:00,11.5,13.6,63.2,6.7,20.9,0,0,20,21,5.1,0
2020-01-02 05:00:00,11.4,13.5,63.2,6.6,20.7,1,0,20,21,5.06,0
2020-01-02 06:00:00,11.1,13.1,61.1,7.1,20.9,1,0,20,21,5.73,0.19
2020-01-02 07:00:00,11.1,13.1,61,7.1,20.9,1,0,20,21,5.82,0.41
2020-01-02 08:00:00,11.2,13.3,61.5,7,21,0.1,0,20,21.3,5.87,0.51
2020-01-02 09:00:00,11.6,13.7,65.9,6,20.3,0,0,20,23,4.95,11.25
2020-01-02 10:00:00,11.7,13.9,66.7,5.9,20.3,0,0,20,23,5.06,28.95
2020-01-02 11:00:00,11.7,13.9,66.2,6,20.4,0,0,20,23,5.19,35.85
2020-01-02 12:00:00,12,14.2,66.9,5.9,20.6,0,0,20,23,4.93,47.41
2020-01-02 13:00:00,12,14.3,67.3,5.9,20.6,0,0,20,23,4.79,36.68
2020-01-02 14:00:00,11.9,14.1,66.6,6,20.6,0,0,20,23,4.92,27.67
2020-01-02 15:00:00,12,14.3,67.4,5.8,20.5,0,0,20,21,4.98,15.66
2020-01-02 16:00:00,12.3,14.6,67.7,5.9,20.8,2.5,0,20,21,4.91,1.95
2020-01-02 17:00:00,13.3,15.9,68.4,6.1,22,7.8,0,20,21,5.99,0
2020-01-02 18:00:00,13.1,15.7,67.6,6.3,22,3.8,0,20,21,5.97,0
2020-01-02 19:00:00,12.3,14.7,64.7,6.7,21.6,2.2,0,20,21,5.19,0
2020-01-02 20:00:00,11.9,14.2,63.3,6.9,21.5,0,0,20,21,4.84,0
2020-01-02 21:00:00,12,14.3,63.7,6.8,21.4,0,0,20,21,4.69,0
2020-01-02 22:00:00,12.1,14.4,64.4,6.7,21.4,0,0,20,21,4.64,0
2020-01-02 23:00:00,12.1,14.4,64.8,6.5,21.3,0,0,20,21,4.52,0
2020-01-03 00:00:00,12.1,14.4,66.8,6,20.8,0,0,20,21,4.49,0
2020-01-03 01:00:00,12.1,14.4,68,5.7,20.5,0,0,20,21,4.26,0
2020-01-03 02:00:00,12.2,14.5,68.7,5.6,20.5,0,0,20,21,4.53,0
2020-01-03 03:00:00,12.2,14.5,69.2,5.4,20.3,0,0,20,21,4.38,0
2020-01-03 04:00:00,12.3,14.6,69,5.5,20.5,0,0,20,21,4.58,0
2020-01-03 05:00:00,12.2,14.5,68.6,5.6,20.5,1,0,20,21,4.24,0
2020-01-03 06:00:00,12.3,14.7,67.5,5.9,20.9,1,0,20,21,4.53,0.22
2020-01-03 07:00:00,12.6,15.1,69,5.7,21,1,0,20,21,4.78,0.42
2020-01-03 08:00:00,12.4,14.8,67.8,5.9,20.9,0.1,0,20,21.3,4.23,0.46
2020-01-03 09:00:00,12.1,14.4,69,5.4,20.2,0,0,20,23,4.62,9.35
2020-01-03 10:00:00,12.4,14.8,68.9,5.6,20.7,0,0,20,23,5.06,23.65
2020-01-03 11:00:00,12.4,14.8,69.3,5.5,20.7,0,0,20,23,4.77,29.05
2020-01-03 12:00:00,12.4,14.7,68.9,5.6,20.6,0,0,20,23,4.89,49.46
2020-01-03 13:00:00,12.6,15,68.4,5.8,21.1,0,0,20,23,4.98,62.24
2020-01-03 14:00:00,12.5,14.9,68.4,5.7,20.9,0,0,20,23,4.83,37.94
2020-01-03 15:00:00,12,14.3,67.5,5.8,20.5,0,0,20,21,5.32,30.95
2020-01-03 16:00:00,12.6,15.1,67.2,6.2,21.4,0,0,20,21,6.24,1.73
2020-01-03 17:00:00,13,15.5,68.1,6.1,21.7,0,0,20,21,6.02,0
2020-01-03 18:00:00,12.3,14.6,67.9,5.8,20.8,0,0,20,21,5.22,0
2020-01-03 19:00:00,12,14.2,67.2,5.8,20.5,0,0,20,21,5.07,0
2020-01-03 20:00:00,11.8,13.9,67.2,5.7,20.2,0,0,20,21,5.27,0
2020-01-03 21:00:00,11.8,14.1,65.8,6.1,20.7,0,0,20,21,5.44,0
2020-01-03 22:00:00,11.7,13.9,65.8,6.1,20.5,0,0,20,21,5.27,0
2020-01-03 23:00:00,11.7,13.9,66.1,6,20.5,0,0,20,21,5.04,0
2020-01-04 00:00:00,11.7,13.9,65.1,6.3,20.7,0,0,20,21,5.47,0
2020-01-04 01:00:00,11.8,14,66,6.1,20.6,0,0,20,21,5.32,0
2020-01-04 02:00:00,11.8,14,66.1,6,20.5,0,0,20,21,5.27,0
2020-01-04 03:00:00,11.7,13.8,66.1,6,20.4,0,0,20,21,5.09,0
2020-01-04 04:00:00,11.7,13.9,65.8,6.1,20.5,0,0,20,21,5.29,0
2020-01-04 05:00:00,12,14.3,65.4,6.3,21,1.4,0,20,21,5.74,0
2020-01-04 06:00:00,11.7,14,62.7,7,21.4,1.2,0,20,21,6,0.14
2020-01-04 07:00:00,11.5,13.6,62.7,6.8,21,1,0,20,21,5.91,0.42
2020-01-04 08:00:00,11.6,13.8,62.7,6.9,21.2,0.3,0,20,21.3,6.12,0.33
2020-01-04 09:00:00,12,14.2,66.6,6,20.6,0,0,20,23,5.14,18.71
2020-01-04 10:00:00,12.6,15.1,67.5,6.1,21.4,0,0,20,23,5.38,80.64
2020-01-04 11:00:00,13.2,15.8,67.5,6.4,22.1,0,0,20,23,5.1,72.82
2020-01-04 12:00:00,13,15.6,68.3,6,21.7,0,0,20,23,4.83,63.92
2020-01-04 13:00:00,12.9,15.5,69,5.8,21.4,0,0,20,23,4.73,51.73
2020-01-04 14:00:00,12.9,15.4,69.8,5.6,21.2,0,0,20,23,4.67,30.85
2020-01-04 15:00:00,12.6,15,69.9,5.4,20.7,0,0,20,21,4.68,13.21
2020-01-04 16:00:00,12.6,15,68.9,5.7,21,1.2,0,20,21,5.14,2.28
2020-01-04 17:00:00,12.3,14.7,66.8,6.1,21.1,1.8,0,20,21,5.5,0
2020-01-04 18:00:00,12.1,14.4,67.4,5.8,20.6,0,0,20,21,4.97,0
2020-01-04 19:00:00,12,14.2,68.1,5.6,20.3,0,0,20,21,4.75,0
2020-01-04 20:00:00,12,14.2,68.2,5.6,20.3,0,0,20,21,4.81,0
2020-01-04 21:00:00,12.1,14.4,68.1,5.7,20.5,0,0,20,21,5.05,0
2020-01-04 22:00:00,12,14.2,68.5,5.5,20.2,0,0,20,21,4.7,0
2020-01-04 23:00:00,12.2,14.5,68.1,5.7,20.6,0,0,20,21,5.09,0
2020-01-05 00:00:00,12.1,14.4,68.6,5.6,20.4,0,0,20,21,4.83,0
2020-01-05 01:00:00,12.1,14.5,68.1,5.7,20.6,0,0,20,21,4.84,0
2020-01-05 02:00:00,12.1,14.3,69,5.4,20.2,0,0,20,21,4.46,0
2020-01-05 03:00:00,12.2,14.5,69.1,5.4,20.3,0,0,20,21,4.53,0
2020-01-05 04:00:00,12.2,14.5,69,5.5,20.4,0,0,20,21,4.39,0
2020-01-05 05:00:00,12.3,14.6,68.8,5.6,20.5,1,0,20,21,4.61,0
2020-01-05 06:00:00,12.3,14.6,66.8,6.1,21.1,1,0,20,21,4.95,0
2020-01-05 07:00:00,12.2,14.5,66.1,6.3,21.1,1,0,20,21,4.97,0
2020-01-05 08:00:00,12.3,14.6,67.4,5.9,20.9,0.1,0,20,21.2,4.69,0.11
2020-01-05 09:00:00,12.4,14.8,70.1,5.3,20.4,0,0,20,23,4.39,10.67
2020-01-05 10:00:00,13.1,15.7,69.7,5.7,21.5,0,0,20,23,5.18,41.12
2020-01-05 11:00:00,13.5,16.2,69.8,5.9,22,0,0,20,23,4.67,69.42
2020-01-05 12:00:00,13.3,15.9,70.7,5.5,21.4,0,0,20,23,4.06,59.71
2020-01-05 13:00:00,13.1,15.6,70.9,5.4,21.1,0,0,20,23,4.07,42.64
2020-01-05 14:00:00,13,15.5,71.3,5.2,20.9,0,0,20,23,4,25.48
2020-01-05 15:00:00,12.7,15.2,71.2,5.2,20.6,0,0,20,21,4.21,12.22
2020-01-05 16:00:00,12.4,14.8,68.2,5.8,20.9,4.2,0,20,21,5.85,2.34
2020-01-05 17:00:00,12.9,15.5,68.6,5.9,21.5,5.4,0,20,21,6.24,0
2020-01-05 18:00:00,12.1,14.4,66.7,6,20.8,0,0,20,21,5.37,0
2020-01-05 19:00:00,12,14.3,66.9,5.9,20.6,0,0,20,21,5.34,0
2020-01-05 20:00:00,11.9,14.2,66.9,5.9,20.5,0,0,20,21,5.02,0
2020-01-05 21:00:00,11.8,14.1,67.6,5.7,20.2,0,0,20,21,4.72,0
2020-01-05 22:00:00,11.9,14.1,67.3,5.8,20.4,0,0,20,21,4.92,0
2020-01-05 23:00:00,11.9,14.2,68.1,5.6,20.2,0,0,20,21,4.69,0
2020-01-06 00:00:00,11.9,14.2,67.6,5.7,20.4,0,0,20,21,4.82,0
2020-01-06 01:00:00,12,14.2,67.6,5.7,20.4,0,0,20,21,4.97,0
2020-01-06 02:00:00,11.9,14.1,68,5.6,20.2,0,0,20,21,4.65,0
2020-01-06 03:00:00,12,14.2,67.5,5.7,20.4,0,0,20,21,4.98,0
2020-01-06 04:00:00,11.9,14.2,68.3,5.5,20.2,0,0,20,21,4.56,0
2020-01-06 05:00:00,13,15.5,69,5.8,21.4,5.8,0,20,21,6.02,0
2020-01-06 06:00:00,12.3,14.7,66.9,6.1,21.1,1.3,0,20,21,5.72,0.34
2020-01-06 07:00:00,12.3,14.6,66.8,6.1,21,1,0,20,21,6.63,0.41
2020-01-06 08:00:00,11.6,13.8,63.4,6.7,21,0.3,0,20,21.2,6.07,0.54
2020-01-06 09:00:00,12,14.3,67.5,5.8,20.5,0,0,20,23,5.22,12.34
2020-01-06 10:00:00,12.4,14.7,67.4,6,21,0,0,20,23,5.8,21.98
2020-01-06 11:00:00,12.4,14.8,67.3,6,21.1,0,0,20,23,5.56,43.74
2020-01-06 12:00:00,12.8,15.3,66.6,6.4,21.8,0,0,20,23,5.36,95.54
2020-01-06 13:00:00,13.9,16.7,65.7,7.2,23.5,0,0,20,23,5.77,142.91
2020-01-06 14:00:00,13.9,16.7,64.1,7.8,23.9,0,0,20,23,6.23,107.22
2020-01-06 15:00:00,12.8,15.3,66.3,6.5,21.9,0.4,0,20,21,5.1,60.3
2020-01-06 16:00:00,12.4,14.8,67.2,6.1,21.2,3.3,0,20,21,5.4,7.97
2020-01-06 17:00:00,12.4,14.7,66.6,6.2,21.2,3.1,0,20,21,6.01,0
2020-01-06 18:00:00,11.7,13.8,65.1,6.3,20.6,0,0,20,21,5.43,0
2020-01-06 19:00:00,11.3,13.3,64.1,6.3,20.4,0,0,20,21,5.47,0
2020-01-06 20:00:00,11.4,13.4,63.6,6.5,20.6,0,0,20,21,5.51,0
2020-01-06 21:00:00,11.5,13.5,65.3,6.1,20.3,0,0,20,21,5.14,0
2020-01-06 22:00:00,11.4,13.5,65.5,6,20.2,0,0,20,21,5.01,0
2020-01-06 23:00:00,11.4,13.5,64.2,6.4,20.5,0,0,20,21,5.66,0
2020-01-07 00:00:00,11.4,13.4,64.7,6.2,20.3,0,0,20,21,5.42,0
2020-01-07 01:00:00,11.6,13.7,65.5,6.1,20.4,0,0,20,21,5.24,0
2020-01-07 02:00:00,11.6,13.8,66.2,5.9,20.3,0,0,20,21,5.12,0
2020-01-07 03:00:00,11.5,13.7,66.3,5.9,20.1,0,0,20,21,4.94,0
2020-01-07 04:00:00,11.5,13.7,65.4,6.1,20.4,0,0,20,21,5.23,0
2020-01-07 05:00:00,11.7,13.8,65.8,6.1,20.4,1,0,20,21,5.09,0
2020-01-07 06:00:00,11.7,13.8,65.5,6.2,20.5,1,0,20,21,5.62,0.26
2020-01-07 07:00:00,12.7,15.1,73.3,4.6,20.1,1,0,20,21,4.72,0.38
2020-01-07 08:00:00,12.9,15.4,73.5,4.7,20.3,0.1,0,20,21.2,3.99,0.73
2020-01-07 09:00:00,12.9,15.4,73.5,4.6,20.3,0,0,20,23.1,4,27.29
2020-01-07 10:00:00,13.9,16.6,73.2,5.1,21.6,0,0,20,23,4.93,74.58
2020-01-07 11:00:00,15.2,18.2,70.4,6.4,23.9,0.5,0,20,23,5.27,135.85
2020-01-07 12:00:00,15.1,18,70.3,6.4,23.8,0.5,0,20,23,4.23,142.6
2020-01-07 13:00:00,15.4,18.4,71.6,6.1,23.8,0.4,0,20,23,4.2,144.4
2020-01-07 14:00:00,15,17.9,74.1,5.3,22.8,1.4,0,20,23,3.17,80
2020-01-07 15:00:00,13.8,16.5,75.3,4.5,21,1.8,0,20,21,3,29.75
2020-01-07 16:00:00,13.9,16.6,75.5,4.5,21.1,4.2,0,20,21,3.37,3.07
2020-01-07 17:00:00,13.9,16.6,74.9,4.7,21.2,2.4,0,20,21,3.73,0
2020-01-07 18:00:00,13.2,15.7,74.4,4.5,20.5,1,0,20,21,3.05,0
2020-01-07 19:00:00,13.8,16.4,74.5,4.7,21.1,3.2,0,20,21,3.73,0
2020-01-07 20:00:00,13.9,16.6,74,4.9,21.4,2.6,0,20,21,4.15,0
2020-01-07 21:00:00,13,15.5,72.6,4.9,20.6,0.5,0,20,21,3.34,0
2020-01-07 22:00:00,13,15.5,74.1,4.5,20.2,1.8,0,20,21,2.93,0
2020-01-07 23:00:00,13.2,15.7,74.4,4.6,20.5,0.4,0,20,21,3.32,0
2020-01-08 00:00:00,12.9,15.4,73,4.8,20.4,1,0,20,21,3.17,0
2020-01-08 01:00:00,13.1,15.6,74.6,4.4,20.2,1.5,0,20,21,2.92,0
2020-01-08 02:00:00,13.7,16.4,77.7,3.9,20.4,1,0,20,21,3.12,0
2020-01-08 03:00:00,13.8,16.4,77.7,3.9,20.4,1,0,20,21,3.13,0
2020-01-08 04:00:00,14,16.6,78.6,3.8,20.5,1.7,0,20,21,3.02,0
2020-01-08 05:00:00,14.1,16.8,77.9,4,20.8,3.1,0,20,21,3.32,0
2020-01-08 06:00:00,14.1,16.8,76.7,4.3,21,2.1,0,20,21,3.55,0.4
2020-01-08 07:00:00,14.1,16.8,78.5,3.9,20.7,2,0,20,21,3.1,0.42
2020-01-08 08:00:00,14,16.7,77.4,4.1,20.8,1.6,0,20,21.2,3.18,0.51
2020-01-08 09:00:00,13.9,16.6,76,4.4,21,0.8,0,20,23.1,3.29,15.07
2020-01-08 10:00:00,13.6,16.3,73.4,4.9,21.2,0.5,0,20,23,4.08,56.25
2020-01-08 11:00:00,14.2,17,73.8,5,21.9,0.7,0,20,23,4.15,99.88
2020-01-08 12:00:00,15.8,18.7,74,5.6,23.6,0.8,0,20,23,3.7,162.19
2020-01-08 13:00:00,15.7,18.6,76.5,4.8,22.9,2,0,20,23,2.97,70.23
2020-01-08 14:00:00,14.8,17.6,78.3,4.1,21.5,3.3,0,20,23,2.67,53.04
2020-01-08 15:00:00,14.3,17,78.6,3.9,20.9,3.9,0,20,21,2.51,28.15
2020-01-08 16:00:00,14.1,16.8,77.7,4,20.9,2.5,0,20,21,2.87,5.26
2020-01-08 17:00:00,14.3,17.1,77.8,4.1,21.1,2,0,20,21,3.05,0
2020-01-08 18:00:00,13.9,16.5,77.5,4,20.6,2,0,20,21,2.93,0
2020-01-08 19:00:00,13.7,16.4,77.6,4,20.4,1.3,0,20,21,3.12,0
2020-01-08 20:00:00,13.4,16,75.2,4.4,20.5,1,0,20,21,3.28,0
2020-01-08 21:00:00,13.4,16,75.3,4.4,20.5,1,0,20,21,3.24,0
2020-01-08 22:00:00,13.4,16,75.5,4.4,20.5,0.8,0,20,21,3.21,0
2020-01-08 23:00:00,13.2,15.7,74.8,4.4,20.3,1.3,0,20,21,3.05,0
2020-01-09 00:00:00,13.1,15.6,73.4,4.7,20.5,1,0,20,21,3.27,0
2020-01-09 01:00:00,13.4,16,75.5,4.3,20.5,0.8,0,20,21,3.23,0
2020-01-09 02:00:00,13.2,15.8,74.9,4.4,20.4,1.5,0,20,21,3.08,0
2020-01-09 03:00:00,13.4,16,76.5,4.1,20.3,1.7,0,20,21,2.98,0
2020-01-09 04:00:00,13.4,16,75.4,4.4,20.5,1,0,20,21,3.16,0
2020-01-09 05:00:00,13.7,16.3,74.8,4.6,21,2,0,20,21,3.13,0
2020-01-09 06:00:00,13.1,15.6,70.5,5.5,21.3,1.3,0,20,21,5.17,0.25
2020-01-09 07:00:00,13.5,16.2,74.1,4.7,21,1.2,0,20,21,3.9,0.42
2020-01-09 08:00:00,13.8,16.5,75.8,4.4,20.9,0.4,0,20,21.1,3.82,0.49
2020-01-09 09:00:00,13.7,16.3,77.3,4,20.4,1.6,0,20,23.1,2.93,7.23
2020-01-09 10:00:00,13.9,16.5,76.8,4.2,20.8,0.8,0,20,23,3.37,21.02
2020-01-09 11:00:00,14.1,16.8,77,4.2,21,2,0,20,23,2.94,44.5
2020-01-09 12:00:00,13.9,16.6,76.5,4.3,20.9,1.3,0,20,23,3.12,37.47
2020-01-09 13:00:00,13.9,16.6,76.6,4.3,20.9,1.4,0,20,23,3,31.43
2020-01-09 14:00:00,13.7,16.4,76.6,4.2,20.6,1.1,0,20,23,3.21,28.15
2020-01-09 15:00:00,13.7,16.3,75.9,4.4,20.7,0.3,0,20,21,3.42,18.77
2020-01-09 16:00:00,13.8,16.5,76,4.4,20.9,1.6,0,20,21,3.39,2.61
2020-01-09 17:00:00,14.6,17.4,77.7,4.2,21.5,4.9,0,20,21,3.66,0
2020-01-09 18:00:00,14.2,16.9,77.1,4.2,21.1,1.1,0,20,21,3.17,0
2020-01-09 19:00:00,14,16.7,77.5,4.1,20.8,2.3,0,20,21,2.8,0
2020-01-09 20:00:00,14,16.6,79,3.7,20.4,2.8,0,20,21,2.7,0
2020-01-09 21:00:00,14.3,17,79.2,3.7,20.7,1,0,20,21,3.26,0
2020-01-09 22:00:00,14,16.7,77.9,4,20.7,1.8,0,20,21,2.83,0
2020-01-09 23:00:00,14.1,16.7,79.3,3.7,20.4,2.2,0,20,21,2.79,0
2020-01-10 00:00:00,14.1,16.8,78.8,3.8,20.6,1,0,20,21,3.29,0
2020-01-10 01:00:00,14,16.7,76.7,4.3,21,0.5,0,20,21,3.73,0
2020-01-10 02:00:00,13.8,16.4,77.1,4.1,20.6,1,0,20,21,3.09,0
2020-01-10 03:00:00,13.8,16.4,78.6,3.8,20.3,1.6,0,20,21,2.95,0
2020-01-10 04:00:00,13.9,16.5,78,3.9,20.5,0.7,0,20,21,3.3,0
2020-01-10 05:00:00,13.5,16.1,75.5,4.4,20.6,2,0,20,21,3.23,0
2020-01-10 06:00:00,13.7,16.3,74.9,4.6,20.9,1.5,0,20,21,3.58,0.14
2020-01-10 07:00:00,13.4,15.9,75.1,4.4,20.5,1.4,0,20,21,3.27,0.42
2020-01-10 08:00:00,13.1,15.6,73.8,4.6,20.4,1,0,20,21.1,3.19,0.69
2020-01-10 09:00:00,12.4,14.8,72.8,4.6,19.8,0.1,0,20,23.2,3.64,20.91
2020-01-10 10:00:00,13.5,16.2,68.9,6.1,22.2,0,0,20,23,4.66,83.52
2020-01-10 11:00:00,13.7,16.4,69.6,6,22.2,0,0,20,23,4.24,112.78
2020-01-10 12:00:00,14.6,17.6,67.3,7.1,24,0.3,0,20,23,4.9,133.93
2020-01-10 13:00:00,14.8,17.8,69.5,6.5,23.7,0.2,0,20,23,4.11,126.37
2020-01-10 14:00:00,15.2,18.2,66.6,7.6,24.8,0,0,20,23,4.02,121.71
2020-01-10 15:00:00,13.5,16.2,69.5,6,22,1.1,0,20,21,3.92,47.17
2020-01-10 16:00:00,13.6,16.3,71.6,5.4,21.6,3.7,0,20,21,3.94,8.85
2020-01-10 17:00:00,13.1,15.6,73,4.8,20.6,1.1,0,20,21,3.65,0.02
2020-01-10 18:00:00,12.9,15.5,69.8,5.6,21.2,0.8,0,20,21,3.96,0
2020-01-10 19:00:00,12.9,15.4,67.1,6.3,21.8,4.9,0,20,21,4.02,0
2020-01-10 20:00:00,12.8,15.3,69.7,5.6,21,0.2,0,20,21,4.2,0
2020-01-10 21:00:00,12.6,15,69.7,5.5,20.8,0,0,20,21,4.14,0
2020-01-10 22:00:00,12.5,14.9,69.4,5.5,20.6,0,0,20,21,4.13,0
2020-01-10 23:00:00,12.4,14.8,68.7,5.7,20.8,0,0,20,21,4.07,0
2020-01-11 00:00:00,12.5,14.9,69.9,5.4,20.5,0,0,20,21,3.97,0
2020-01-11 01:00:00,12.4,14.8,71.5,5,20.1,0,0,20,21,3.67,0
2020-01-11 02:00:00,12.5,14.8,70.6,5.2,20.3,0,0,20,21,3.9,0
2020-01-11 03:00:00,12.4,14.8,71.6,4.9,20.1,0,0,20,21,3.63,0
2020-01-11 04:00:00,12.5,14.9,71.4,5,20.2,0,0,20,21,3.77,0
2020-01-11 05:00:00,12.6,15.1,68.9,5.7,21,1.3,0,20,21,3.83,0
2020-01-11 06:00:00,12.5,14.9,68.1,5.8,21,1,0,20,21,3.69,0
2020-01-11 07:00:00,12.3,14.7,68.4,5.7,20.7,1,0,20,21,3.91,0
2020-01-11 08:00:00,12.4,14.8,69,5.6,20.7,0.2,0,20,21.1,4.07,0.22
2020-01-11 09:00:00,12.2,14.5,69.5,5.4,20.3,0,0,20,23.2,4.19,22.06
